date	symbol	startTime	endTime	session	magic	priceBreakLevel_c1c2	priceStart	priceEnd	priceDiff	profit	type	reason	volume	bothComments	level	tp	sl	MFE	MAE	mfeCandle	maeCandle	MFEp	MAEp	MFE_c6	MAE_c6	MFE_c11	MAE_c11	MFE_c16	MAE_c16	SL4_c	TP6c	SL6c	TP8c	SL8c	TP10c	SL10c	TP12c	SL12c	3c_30c_level_breakevenC	gapFillPc_at_tradeOpenTime	openGap_info	PD_trend	dayBrokePDH	dayBrokePDL	referencePointsAbove	referencePointsBelow	levelTag	levelCats
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	25297440207000610	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 79.0 69.0| tp 6963.0	6971.0	6963.0	6979.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	25297440207000804	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 61.0 73.0 69.0| sl 6973.0	6971.0	6961.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25297440207000806	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 75.0 69.0| tp 6961.0	6971.0	6961.0	6975.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25297440207000808	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 77.0 69.0| tp 6961.0	6971.0	6961.0	6977.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25297440207000810	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 79.0 69.0| tp 6961.0	6971.0	6961.0	6979.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	25297440207001004	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 59.0 73.0 69.0| sl 6973.0	6971.0	6959.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25297440207001006	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 75.0 69.0| tp 6959.0	6971.0	6959.0	6975.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25297440207001008	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 77.0 69.0| tp 6959.0	6971.0	6959.0	6977.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25297440207001010	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 79.0 69.0| tp 6959.0	6971.0	6959.0	6979.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25297440207001206	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 75.0 69.0| tp 6957.0	6971.0	6957.0	6975.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25297440207001208	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 77.0 69.0| tp 6957.0	6971.0	6957.0	6977.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25297440207001210	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 79.0 69.0| tp 6957.0	6971.0	6957.0	6979.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	25298440207000604	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 63.0 73.0 69.0| sl 6973.0	6971.0	6963.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	25298440207000606	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 75.0 69.0| tp 6963.0	6971.0	6963.0	6975.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	25298440207000608	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 77.0 69.0| tp 6963.0	6971.0	6963.0	6977.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	25298440207000610	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 79.0 69.0| tp 6963.0	6971.0	6963.0	6979.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	25298440207000804	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 61.0 73.0 69.0| sl 6973.0	6971.0	6961.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25298440207000806	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 75.0 69.0| tp 6961.0	6971.0	6961.0	6975.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25298440207000808	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 77.0 69.0| tp 6961.0	6971.0	6961.0	6977.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25298440207000810	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 79.0 69.0| tp 6961.0	6971.0	6961.0	6979.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	25298440207001004	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 59.0 73.0 69.0| sl 6973.0	6971.0	6959.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25298440207001006	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 75.0 69.0| tp 6959.0	6971.0	6959.0	6975.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25298440207001008	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 77.0 69.0| tp 6959.0	6971.0	6959.0	6977.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25298440207001010	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 79.0 69.0| tp 6959.0	6971.0	6959.0	6979.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25298440207001206	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 75.0 69.0| tp 6957.0	6971.0	6957.0	6975.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25298440207001208	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 77.0 69.0| tp 6957.0	6971.0	6957.0	6977.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25298440207001210	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 79.0 69.0| tp 6957.0	6971.0	6957.0	6979.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	25299440207000604	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 63.0 73.0 69.0| sl 6973.0	6971.0	6963.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	25299440207000606	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 75.0 69.0| tp 6963.0	6971.0	6963.0	6975.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	25299440207000608	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 77.0 69.0| tp 6963.0	6971.0	6963.0	6977.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	25299440207000610	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 79.0 69.0| tp 6963.0	6971.0	6963.0	6979.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	25299440207000804	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 61.0 73.0 69.0| sl 6973.0	6971.0	6961.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25299440207000806	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 75.0 69.0| tp 6961.0	6971.0	6961.0	6975.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25299440207000808	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 77.0 69.0| tp 6961.0	6971.0	6961.0	6977.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:28:21	RTH	25299440207000810	1.0	6969.1	6961.0	8.1	1.45	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 61.0 79.0 69.0| tp 6961.0	6971.0	6961.0	6979.0	6959.5	6974.2	8	4	-5.10	9.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	25299440207001004	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 59.0 73.0 69.0| sl 6973.0	6971.0	6959.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25299440207001006	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 75.0 69.0| tp 6959.0	6971.0	6959.0	6975.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25299440207001008	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 77.0 69.0| tp 6959.0	6971.0	6959.0	6977.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:29:53	RTH	25299440207001010	1.0	6969.1	6959.0	10.1	1.80	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 59.0 79.0 69.0| tp 6959.0	6971.0	6959.0	6979.0	6957.7	6974.2	9	4	-5.10	11.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25299440207001206	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 75.0 69.0| tp 6957.0	6971.0	6957.0	6975.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25299440207001208	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 77.0 69.0| tp 6957.0	6971.0	6957.0	6977.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:30:01	RTH	25299440207001210	1.0	6969.1	6957.0	12.1	2.15	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 57.0 79.0 69.0| tp 6957.0	6971.0	6957.0	6979.0	6954.7	6974.2	10	4	-5.10	14.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:23:02	RTH	26297440207000604	1.0	6969.1	6973.0	-3.9	-0.71	DEAL_TYPE_SELL	DEAL_REASON_SL	0.00	$6971.0 63.0 73.0 69.0| sl 6973.0	6971.0	6963.0	6973.0	6966.7	6973.2	2	3	-4.10	2.40	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	26297440207000606	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 75.0 69.0| tp 6963.0	6971.0	6963.0	6975.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
2026.02.11	US500.pro	2026.02.11 17:20:02	2026.02.11 17:27:15	RTH	26297440207000608	1.0	6969.1	6963.0	6.1	1.10	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6971.0 63.0 77.0 69.0| tp 6963.0	6971.0	6963.0	6977.0	6961.5	6974.2	7	4	-5.10	7.60	2.40	-5.10	14.40	-5.10	14.40	-5.10	4	8		9		10		11		10	100.00	gapUp_Day	PD_red	true	true	PDO;PDH;ONH;RTHH;IBH;dayHighSoFar	PDL;PDC;ONL;RTHL;IBL;dayLowSoFar	dailySmash	daily_wednesday_smash
